PassengerId,Spa,VRDeck,Name,Transported
1964_01,375.0,3377.0,Altara Righturter,False
1967_01,0.0,0.0,Megany Humphreyes,True
1968_01,0.0,0.0,Delody Traverdy,True
1969_01,2448.0,2293.0,Unukath Sandul,True
1971_01,633.0,0.0,Megany Irwinson,False
1973_01,0.0,0.0,Gomeron Clindy,True
1974_01,0.0,18.0,Sugark Cusa,False
1975_01,10.0,761.0,Jeandy Hobbinson,False
1976_01,1.0,2.0,Sadirab Craleve,True
1976_02,,473.0,Alam Lansuffle,True
1976_03,0.0,0.0,Cellah Lansuffle,True
1976_04,3175.0,1.0,Zinoth Lansuffle,False
1976_05,0.0,0.0,Plas Lansuffle,True
1976_06,0.0,0.0,Wasaleh Lansuffle,True
1976_07,0.0,0.0,Alaslon Craleve,True
1977_01,0.0,0.0,Froder Paska,True
1978_01,0.0,0.0,,True
1979_01,62.0,0.0,Delley Moodson,False
1980_01,0.0,0.0,Scotte Browlerson,True
1980_02,0.0,0.0,Man Freevenson,False
1980_03,0.0,0.0,Penne Browlerson,True
1981_01,0.0,198.0,Julion Cobson,False
1983_01,28.0,173.0,Felia Cooperkins,False
1984_01,91.0,6.0,Mesath Wassid,True
1985_01,0.0,0.0,Apuffs Facle,True
1988_01,0.0,0.0,Eleaha Wallerson,False
1991_01,499.0,138.0,Leenny Palmes,False
1991_02,12.0,1.0,Aude Palmes,True
1992_01,0.0,0.0,Lucan Killé,True
1993_01,71.0,0.0,Lorey Fishopper,False
1994_01,537.0,5.0,Cary Pagedy,True
1995_01,274.0,26.0,Gerry Sterreray,False
1996_01,631.0,0.0,Sallie Fryan,False
1997_01,0.0,0.0,Joyn Hartley,True
1999_01,496.0,0.0,Shelle Kimons,False
2000_01,0.0,157.0,Weia Plattering,True
2001_01,59.0,40.0,All Pittler,False
2003_01,60.0,719.0,Viviay Oconley,False
2006_01,0.0,5.0,Eriky Moorez,False
2006_02,0.0,0.0,Crisey Moorez,False
2006_03,0.0,0.0,Joana Moorez,False
2007_01,5.0,1.0,Aviton Gocent,True
2009_01,0.0,0.0,Aldibah Contery,False
2009_02,0.0,0.0,Cheliak Contery,True
2009_03,0.0,0.0,Gluebah Contery,True
2010_01,0.0,,Candyn Gregordy,True
2011_01,0.0,,Tonyn Bartines,False
2012_01,3725.0,5416.0,Mirakis Amincrerus,False
2013_01,0.0,804.0,Emmax Water,False
2015_01,0.0,671.0,Fayene Hickett,True
2019_01,1080.0,2.0,Dirfak Oppressive,True
2019_02,148.0,7619.0,Okulus Oppressive,False
2022_01,86.0,0.0,Gracia Houseson,False
2024_01,0.0,0.0,Ellard Kinson,True
2024_02,51.0,0.0,Ianne Kinson,True
2026_01,0.0,0.0,Marlly Warrishales,True
2026_02,0.0,0.0,Franda Warrishales,True
2026_03,0.0,287.0,Heald Alldson,False
2027_01,0.0,6.0,Iree Oconley,True
2028_01,0.0,9.0,Louisa Pooles,False
2029_01,1.0,0.0,Lyne Camerrison,False
2032_01,0.0,0.0,Powl Shcad,True
2034_01,771.0,0.0,Anton Pearsalason,False
2038_01,0.0,2.0,Racyle Ingston,False
2040_01,0.0,0.0,Lesaten Stiven,True
2040_02,0.0,0.0,Alramak Stiven,True
2041_01,0.0,0.0,Pattin Weavesend,True
2042_01,785.0,19.0,Rosiey Floways,False
2043_01,0.0,0.0,Goles Teake,True
2044_01,1.0,23.0,Breney Conleydenan,True
2045_01,0.0,,Gaylah Whitneyes,True
2046_01,0.0,0.0,Luison Beston,False
2051_01,0.0,22.0,,True
2052_01,0.0,1.0,Jele Balle,True
2053_01,0.0,4724.0,Tabbah Wasede,False
2054_01,1528.0,1119.0,Alark Stivelte,False
2055_01,0.0,0.0,Belly Woodwinez,False
2055_02,0.0,642.0,Sall Woodwinez,True
2055_03,0.0,0.0,,True
2055_04,0.0,0.0,Lesley Woodwinez,True
2055_05,0.0,0.0,Harlen Woodwinez,True
2055_06,0.0,0.0,Janee Canton,False
2056_01,0.0,0.0,Marynk Hanghanson,False
2056_02,712.0,149.0,Claura Hanghanson,False
2056_03,1739.0,13.0,Elany Hanghanson,False
2056_04,0.0,0.0,Philia Hanghanson,True
2059_01,0.0,907.0,Ellena Moodmandez,True
2060_01,0.0,423.0,Anniey Baketton,False
2061_01,56.0,327.0,Dscha Sedece,True
2062_01,0.0,0.0,,False
2063_01,0.0,0.0,Mistie Leonaldez,False
2065_01,0.0,1963.0,Lavey Jeffey,False
2066_01,0.0,0.0,Bryany Chapmaney,True
2067_01,0.0,0.0,Alatrin Sprender,True
2067_02,668.0,2713.0,Asellan Sprender,False
2070_01,326.0,0.0,Sanda Gilleyons,True
2071_01,3615.0,163.0,Zaninon Subateful,False
2071_02,283.0,650.0,Alduson Subateful,True
2073_01,0.0,448.0,Landa Rivanseney,False
2074_01,4996.0,729.0,Sadir Alaring,False
2074_02,0.0,16.0,Mergas Alaring,True
2075_01,25.0,343.0,Janne Yatters,False
2080_01,52.0,61.0,Henryn Joycerton,False
2081_01,0.0,0.0,Brie Moodsey,True
2082_01,35.0,769.0,Carlie Kirks,False
2083_01,68.0,506.0,Wen Gibbsonton,False
2084_01,4759.0,6007.0,Aston Boltund,False
2084_02,0.0,0.0,Dyonon Boltund,True
2085_01,6202.0,99.0,Algedia Unaasor,False
2086_01,20.0,397.0,Marf Wasterivel,True
2086_02,152.0,556.0,Aldera Wasterivel,True
2087_01,0.0,1.0,Olliey Brownings,True
2088_01,0.0,0.0,Eriey Weaves,False
2088_02,368.0,509.0,Len Weaves,True
2089_01,0.0,549.0,Sonard Sterreray,False
2090_01,0.0,12.0,Dia Watkinsley,True
2091_01,245.0,0.0,Arlie Woodwinez,False
2092_01,0.0,1.0,Muffs Blan,True
2092_02,710.0,0.0,Wins Stpie,False
2092_03,1266.0,0.0,Cray Stpie,False
2092_04,0.0,0.0,,False
2092_05,256.0,0.0,Jur Stpie,False
2094_01,0.0,0.0,Lles Buncy,True
2095_01,13.0,1344.0,Mabley Gallencis,False
2096_01,594.0,0.0,Milly Kité,False
2096_02,,0.0,Weaffs Kinie,False
2097_01,0.0,0.0,Tetra Roftfuling,True
2099_01,0.0,0.0,Cupers Boste,True
2100_01,3.0,5.0,Garyan Briggins,True
2102_01,2624.0,4538.0,Giedia Seadler,False
2104_01,0.0,23.0,Sonard Bootez,False
2104_02,0.0,0.0,Brinez Bootez,False
2105_01,0.0,0.0,Benda Loway,False
2106_01,4926.0,1.0,Bertle Calhounez,False
2107_01,650.0,0.0,Sylvin Haynardy,False
2110_01,0.0,0.0,Ernice Joynewtonks,False
2111_01,0.0,1.0,Beals Blan,False
2112_01,1415.0,0.0,Latsts Perty,False
2114_01,0.0,0.0,Gollux Folhal,True
2115_01,0.0,0.0,Schird Oinded,True
2116_01,0.0,0.0,Dellie Waderoachez,False
2117_01,13036.0,267.0,Azet Rocketedy,False
2118_01,0.0,0.0,Kene Macdonadows,False
2120_01,0.0,0.0,Prah Bla,True
2121_01,0.0,0.0,Timyra Peterstarks,False
2123_01,0.0,0.0,Dianya Johnsondez,False
2123_02,0.0,0.0,France Johnsondez,True
2124_01,40.0,0.0,Ine Litthews,False
2125_01,80.0,826.0,Stenny Pagedy,False
2126_01,0.0,0.0,Natha Ricews,False
2127_01,0.0,0.0,Dorice Bailes,True
2128_01,0.0,185.0,Artis Sancockett,False
2129_01,20.0,0.0,Rice Camerrison,False
2130_01,10.0,176.0,Marine Oneiles,False
2131_01,91.0,900.0,Terrie Mayder,False
2133_01,85.0,0.0,Caish Chrie,False
2133_02,0.0,0.0,Elfs Chrie,True
2134_01,0.0,3.0,Mes Pimne,False
2135_01,1545.0,0.0,Tin Monroellynn,False
2135_02,0.0,0.0,Aarone Monroellynn,False
2136_01,868.0,28.0,Sallie Waltonnedy,False
2137_01,0.0,0.0,Lopedo Ruité,True
2137_02,0.0,0.0,Stoate Queke,True
2137_03,0.0,0.0,Slig Queke,True
2138_01,0.0,0.0,Colly Powery,True
2139_01,0.0,0.0,Gibil Razo,True
2140_01,0.0,0.0,Andra Drakeekss,True
2141_01,0.0,0.0,Annaha Rivanseney,True
2142_01,0.0,0.0,Tostex Pri,True
2143_01,1234.0,0.0,Justie Miltongson,False
2143_02,0.0,0.0,Thel Miltongson,False
2144_01,0.0,0.0,Helley Philliames,False
2145_01,0.0,0.0,Karene Pecketton,False
2147_01,0.0,105.0,Chon Ban,True
2148_01,1.0,7.0,Ellana Grahangory,False
2149_01,0.0,0.0,Altares Persed,True
2150_01,0.0,0.0,Walley Prickmantes,False
2152_01,659.0,0.0,Eulah Bakericks,False
2153_01,0.0,,Alvia Daviddley,False
2154_01,550.0,0.0,Regana Barles,False
2156_01,849.0,2.0,Troya Cofferson,False
2158_01,45.0,0.0,Joyn Moraleney,True
2159_01,0.0,0.0,Hencey Casez,True
2161_01,0.0,0.0,Poselk Sidie,True
2162_01,0.0,0.0,Ral Graie,True
2162_02,0.0,0.0,Hoces Graie,True
2163_01,745.0,22.0,Adanne Mosepherry,False
2164_01,0.0,0.0,Coxaton Queldry,True
2167_01,0.0,,Weney Mckinn,False
2168_01,0.0,0.0,Fow Lacke,True
2168_02,0.0,13.0,Gorice Lacke,False
2171_01,409.0,0.0,Sergia Camerrison,False
2171_02,5577.0,68.0,Karene Camerrison,False
2172_01,0.0,0.0,Belly Barbes,True
2173_01,0.0,0.0,Vina Landolphrey,True
2175_01,0.0,0.0,Gabria Callowery,True
2177_01,,0.0,Clech Colle,True
2179_01,4488.0,281.0,Eltaird Dianket,False
2180_01,318.0,247.0,Coreen Masquez,False
2182_01,995.0,1254.0,Unukath Tiouserful,False
2183_01,334.0,251.0,Cheeet Ruity,False
2183_02,12.0,0.0,Prish Ruity,False
2186_01,0.0,0.0,Ivanne Johnsby,False
2187_01,1149.0,0.0,Hary Wiggson,False
2188_01,207.0,63.0,Ollip Hopez,False
2189_01,628.0,0.0,Nelly Cruzaley,False
2190_01,0.0,76.0,Allia Barris,False
2191_01,0.0,0.0,Barkix Sidie,True
2193_01,0.0,70.0,Karlen Singtons,False
2194_01,0.0,0.0,Danie Blacks,False
2195_01,646.0,5.0,Naomie Coleyanglas,True
2196_01,4027.0,1440.0,Muonin Veriedeezy,False
2196_02,102.0,0.0,Zinonon Veriedeezy,True
2196_03,0.0,0.0,Genubi Veriedeezy,True
2196_04,2677.0,283.0,Alrairk Veriedeezy,False
2198_01,0.0,68.0,Joela Franey,True
2200_01,0.0,0.0,Grawk Prité,False
2201_01,1051.0,,Suhelik Subateful,True
2202_01,0.0,0.0,Stmeal Horte,False
2203_01,0.0,0.0,Guanch Boyst,False
2204_01,0.0,0.0,Taraid Aillyber,True
2205_01,602.0,0.0,Brance Vandan,False
2206_01,0.0,72.0,Elindy Callowery,False
2207_01,0.0,0.0,Andine Hales,False
2209_01,13.0,0.0,,False
2210_01,0.0,0.0,Helly Hestes,False
2211_01,380.0,0.0,Amela Hurles,True
2212_01,2170.0,0.0,Ebonyd Swanardy,False
2215_01,1257.0,6.0,Pulchib Quidedbolt,True
2215_02,6.0,198.0,,True
2215_03,0.0,0.0,Grafi Quidedbolt,True
2215_04,698.0,72.0,Ranons Ingent,False
2219_01,0.0,0.0,Milda Woodwin,True
2220_01,0.0,2.0,Ralda Acobsond,True
2221_01,0.0,0.0,Andrey Fisherry,True
2223_01,252.0,570.0,Glena Vanglis,False
2224_01,204.0,0.0,Dessie Polloantes,True
2225_01,0.0,0.0,Willey Puckley,False
2228_01,,0.0,Basps Rasty,False
2229_01,26.0,154.0,Ianya Norry,False
2231_01,510.0,0.0,Hon Late,False
2232_01,1.0,3.0,Eriky Dyers,False
2232_02,140.0,0.0,Adrie Dyers,False
2233_01,2.0,878.0,Nelle Alfordonard,False
2234_01,0.0,0.0,Newtch Gen,True
2234_02,0.0,0.0,Resers Gread,True
2234_03,0.0,0.0,Apench Flité,False
2234_04,5.0,,Jet Gen,False
2234_05,0.0,,Burs Flité,False
2234_06,0.0,0.0,Shood Gen,True
2234_07,0.0,0.0,Sumpid Gread,False
2235_01,0.0,0.0,Elica Tranciams,False
2237_01,3733.0,99.0,Skatik Fushausive,True
2237_02,0.0,0.0,Ruchban Fushausive,True
2238_01,0.0,0.0,Wasalm Droning,True
2239_01,0.0,0.0,Kencey Franchaney,True
2241_01,0.0,1.0,Jacky Jacostaffey,False
2243_01,47.0,121.0,Thondy Booness,True
2251_01,4996.0,85.0,Yilduno Hoodjuded,False
2251_02,2.0,1153.0,Zaurion Hoodjuded,False
2252_01,,960.0,Ernard Willy,False
2253_01,8.0,0.0,Cherry Cruzaley,False
2254_01,702.0,1.0,Beula Mcfaddenson,False
2255_01,0.0,0.0,Tabdhib Spadicage,True
2255_02,0.0,0.0,Polah Spadicage,True
2256_01,0.0,0.0,Aarone Batestonley,True
2257_01,80.0,654.0,Atonea Diateous,True
2257_02,0.0,0.0,Nasliak Diateous,True
2258_01,0.0,0.0,All Leonzaley,True
2261_01,0.0,0.0,Millia Bairdford,True
2262_01,48.0,0.0,Clarry Kimpson,False
2263_01,772.0,0.0,Andie Burnewman,False
2264_01,0.0,868.0,Lanedy Youngrayes,True
2266_01,210.0,475.0,Dow Conca,False
2267_01,81.0,0.0,Gratsp Meake,True
2268_01,0.0,0.0,Camiet Mcbriggins,False
2269_01,0.0,0.0,Ork Blees,True
2270_01,5.0,0.0,Spuffs Fla,True
2272_01,0.0,0.0,,True
2272_02,0.0,0.0,Mela Quinnerettt,True
2272_03,0.0,0.0,Ricard Kirks,True
2273_01,10.0,778.0,Timmy Hanner,False
2274_01,0.0,0.0,Alrairk Proorbeng,True
2274_02,0.0,0.0,Mino Shoeweely,True
2275_01,0.0,0.0,Mos Tirt,False
2277_01,0.0,0.0,Diandy Wallerson,False
2278_01,0.0,0.0,Gemmam Crantiale,True
2279_01,85.0,3970.0,Axionon Pippoppere,False
2280_01,0.0,11643.0,Lesat Femoused,False
2281_01,0.0,0.0,Rica Hoppers,True
2282_01,0.0,378.0,Ellena Burtiz,False
2284_01,4225.0,0.0,Poloos Butte,False
2287_01,219.0,,Shally Reyersendry,False
2288_01,58.0,0.0,Dia Figuez,False
2289_01,20.0,0.0,Hary Jaff,True
2291_01,,0.0,Patoya Pittler,False
2291_02,8.0,277.0,Nancey Pittler,False
2291_03,0.0,568.0,,False
2295_01,,1769.0,Melica Emenez,False
2295_02,360.0,258.0,Jillie Emenez,False
2296_01,0.0,0.0,Kencey Patteraley,True
2298_01,,5.0,Thery Fredersend,False
2299_01,0.0,62.0,Wealke Ramad,False
2300_01,0.0,8195.0,Genubik Alcemblery,False
2300_02,3028.0,3768.0,Arid Alcemblery,False
2301_01,10.0,0.0,Colly Hodgesss,True
2301_02,1.0,0.0,Weslie Hodgesss,False
2301_03,0.0,0.0,Marine Hodgesss,False
2302_01,4463.0,34.0,Sterion Dedometeel,False
2303_01,22.0,0.0,Beal Chort,True
2305_01,0.0,0.0,,False
2306_01,0.0,0.0,Batenar Colensid,True
2306_02,0.0,0.0,Gomeron Colensid,True
2306_03,676.0,2924.0,Asellum Colensid,False
2306_04,75.0,0.0,Izarkab Ticiontral,True
2306_05,0.0,0.0,Bram Colensid,True
2306_06,24.0,0.0,Luxons Colensid,False
2308_01,0.0,0.0,Plas Pringrous,True
2308_02,1249.0,168.0,Beten Pringrous,False
2308_03,9124.0,4.0,Asellum Pringrous,False
2308_04,599.0,6.0,Polluma Pringrous,True
2309_01,0.0,0.0,Feryla Whitledges,False
2310_01,0.0,0.0,Alaron Holiabler,True
2310_02,0.0,0.0,Geons Holiabler,True
2310_03,4085.0,11.0,Elebara Pleele,False
2310_04,0.0,0.0,Enibah Pleele,True
2311_01,66.0,84.0,Elsane Cabrewsond,False
2312_01,0.0,0.0,Billex Sykess,False
2313_01,210.0,0.0,Lish Kart,False
2314_01,0.0,0.0,Troyce Folemonley,False
2315_01,0.0,0.0,Murzima Singmage,True
2316_01,0.0,0.0,Shan Blange,True
2317_01,454.0,0.0,Ronia Gainebergan,False
2318_01,0.0,5.0,Lindy Bradamss,False
2319_01,0.0,0.0,Evendy Estron,False
2320_01,21.0,23.0,Thel Francock,False
2321_01,0.0,0.0,Claura Petermandez,True
2325_01,0.0,0.0,Kimmie Hurchez,False
2327_01,892.0,2.0,Alyat Oidederval,True
2329_01,0.0,0.0,Heersh Burry,True
2332_01,1589.0,0.0,Cellex Mccarry,False
2333_01,0.0,0.0,Igrish Fiha,False
2336_01,0.0,0.0,Alhail Fulatorly,True
2336_02,1452.0,3782.0,Wezna Fulatorly,False
2338_01,0.0,0.0,Elenay Moodman,True
2338_02,857.0,0.0,Julion Moodman,False
2339_01,0.0,0.0,Book Shrie,False
2340_01,0.0,0.0,Karlie Huntt,False
2341_01,0.0,0.0,Karlie Hubbarnett,True
2345_01,0.0,0.0,Evane Brightez,False
2347_01,0.0,0.0,Evaley Wellierras,False
2347_02,0.0,0.0,Janne Wellierras,True
2347_03,0.0,0.0,Ward Wellierras,False
2347_04,0.0,0.0,Joanry Wellierras,True
2347_05,0.0,0.0,Lewise Wellierras,True
2347_06,605.0,0.0,Therry Wellierras,False
2347_07,0.0,0.0,Fanna Wellierras,False
2348_01,1418.0,1239.0,Asellux Alaring,False
2349_01,0.0,185.0,All Brookes,False
2353_01,,0.0,Janney Morgerson,True
2353_02,0.0,0.0,Lawren Morgerson,False
2356_01,6.0,0.0,Koat Peane,False
2356_02,0.0,0.0,Alls Peane,True
2356_03,0.0,0.0,Lios Peane,True
2357_01,215.0,0.0,Vandy Whitez,False
2360_01,0.0,0.0,Dorene Boyersons,True
2361_01,0.0,0.0,Teryla Belley,False
2361_02,0.0,0.0,Megany Belley,True
2363_01,1.0,462.0,Castab Unregul,True
2364_01,864.0,33.0,Sta Roachez,True
2365_01,0.0,0.0,Spuri Clunic,True
2366_01,0.0,0.0,Almone Raste,False
2367_01,644.0,0.0,Mela Brookes,False
2368_01,0.0,108.0,Prow Potte,False
2369_01,0.0,40.0,Netty Youngrayes,False
2373_01,7818.0,96.0,Bens Aneetle,False
2374_01,0.0,0.0,Gers Sames,True
2375_01,94.0,0.0,Jeroy Franankson,True
2376_01,0.0,673.0,Harlos Coffmaney,False
2377_01,0.0,0.0,Alark Noxiong,True
2379_01,0.0,0.0,Monard Grifford,False
2382_01,1324.0,0.0,,False
2384_01,0.0,0.0,Paulah Cleachrand,False
2384_02,0.0,0.0,Landa Cleachrand,False
2384_03,0.0,0.0,Cathya Pollarkeeks,True
2384_04,0.0,0.0,Loreen Cleachrand,True
2384_05,,0.0,Ronia Pollarkeeks,False
2384_06,0.0,0.0,Lerome Cleachrand,False
2384_07,0.0,0.0,Neila Pollarkeeks,True
2385_01,0.0,3.0,Jacats Pité,False
2387_01,690.0,490.0,Debony Estiagosen,True
2389_01,676.0,0.0,Annon Solon,False
2390_01,59.0,4120.0,Joelan Burrilllins,False
2391_01,1.0,0.0,Chery Hendrys,False
2392_01,0.0,0.0,Isaacy Salin,True
2395_01,0.0,,Olgary Toddleton,False
2396_01,287.0,781.0,Deaney Handertiz,False
2396_02,0.0,0.0,Sallie Handertiz,False
2397_01,0.0,0.0,Elenna Raney,False
2398_01,0.0,5.0,Loresa Barnolaney,False
2399_01,0.0,0.0,Stisps Sin,False
2401_01,0.0,0.0,Luise Francock,True
2402_01,0.0,0.0,Glenna Valezaley,False
2403_01,877.0,0.0,Antony Frederry,False
2404_01,2650.0,1561.0,Scharab Disheract,False
2404_02,0.0,0.0,Alatik Disheract,True
2404_03,47.0,1171.0,Girtan Oilpuring,True
2404_04,0.0,0.0,Dira Disheract,True
2406_01,0.0,0.0,Cornys Pie,True
2409_01,0.0,3.0,Briam Pottonalden,False
2409_02,0.0,0.0,Eulahy Pottonalden,True
2410_01,0.0,0.0,Dia Beckeetter,True
2411_01,,0.0,Brinez Howenters,True
2412_01,0.0,0.0,Rone Bertsontry,True
2413_01,0.0,0.0,Tyrona Barnoldeney,True
2414_01,3133.0,2447.0,Mergak Headfair,False
2416_01,0.0,729.0,Lesley Nolds,False
2417_01,836.0,9.0,Shanya Mcgowaymond,False
2419_01,0.0,0.0,Eriney Mclainez,True
2421_01,0.0,0.0,Comats Sepie,True
2423_01,0.0,0.0,Bonya Boltond,False
2424_01,0.0,0.0,Hanna Fishopper,True
2426_01,0.0,0.0,Colatz Gine,True
2426_02,0.0,0.0,Kies Gine,True
2427_01,0.0,0.0,Marfak Geneltic,True
2429_01,0.0,606.0,Idace Vinozarks,False
2431_01,566.0,208.0,Candy Josesh,False
2432_01,,0.0,Cellex Anthompson,False
2433_01,,0.0,Keidus Ametic,True
2435_01,0.0,2757.0,Lynnee Bonder,False
2436_01,,40.0,Gileen Figuez,False
2438_01,0.0,0.0,Totse Stake,True
2439_01,0.0,0.0,Ninald Bardinard,True
2441_01,0.0,372.0,Tamin Bowenasey,False
2442_01,0.0,0.0,Beals Perie,True
2443_01,0.0,0.0,,False
2444_01,448.0,54.0,Benew Pentss,False
2445_01,89.0,69.0,Sanney Lerez,False
2446_01,0.0,94.0,Lestie Hoppernardy,True
2449_01,0.0,0.0,Hon Nacke,True
2449_02,0.0,0.0,Tark Nacke,False
2449_03,0.0,0.0,Moss Nacke,True
2451_01,0.0,0.0,Valey Currisones,False
2452_01,161.0,,Lorey Wiggs,False
2453_01,0.0,0.0,Ter Teake,True
2454_01,157.0,644.0,Jeandy Monroellynn,False
2455_01,0.0,275.0,Naish Muste,False
2456_01,0.0,0.0,Dorey Jarvey,False
2457_01,0.0,0.0,Brada Raney,True
2458_01,0.0,0.0,Rald Mcphernard,True
2460_01,0.0,0.0,Man Solon,True
2461_01,0.0,0.0,Idary Leeves,False
2462_01,0.0,0.0,Yolana Flowensley,False
2463_01,,0.0,Leondy Johnshines,False
2466_01,897.0,0.0,Carley Harmond,False
2467_01,0.0,11.0,Grake Datty,False
2470_01,567.0,0.0,Mollen Bookst,False
2470_02,543.0,,Nance Bookst,False
2471_01,94.0,364.0,Brance Johnsby,False
2472_01,0.0,0.0,Elara Patrichane,False
2474_01,0.0,0.0,Blesh Che,True
2475_01,3573.0,3643.0,Golaron Folhal,False
2476_01,0.0,1264.0,Luise Arner,False
2477_01,0.0,0.0,Nunkib Suptibler,True
2477_02,0.0,0.0,Hasich Suptibler,True
2478_01,0.0,0.0,Analdy Bardina,False
2479_01,0.0,0.0,Joela Gordanieves,False
2480_01,0.0,17.0,Allara Llovers,False
2483_01,0.0,0.0,Eulah Crayeson,False
2486_01,0.0,1.0,Marily Lopelases,False
2486_02,0.0,621.0,Alber Lopelases,False
2488_01,0.0,500.0,Meal Wate,False
2489_01,0.0,0.0,Alraida Purellliss,True
2491_01,0.0,1391.0,Eila Haydenzier,False
2492_01,0.0,0.0,Pebuts Burry,True
2496_01,660.0,0.0,Ireen Goody,False
2497_01,33.0,619.0,Glasey Foledges,False
2498_01,808.0,0.0,Dorice Kellson,False
2499_01,0.0,0.0,Minus Valindle,True
2500_01,1064.0,418.0,Curtle Hoppernardy,False
2502_01,0.0,3.0,Karlie Beckerson,False
2503_01,232.0,0.0,Froops Shrie,False
2503_02,0.0,0.0,Eet Shrie,True
2505_01,481.0,2.0,Dia Mckinn,False
2505_02,541.0,238.0,Hilley Mckinn,False
2506_01,11001.0,5.0,Caphirk Apenelexy,False
2506_02,0.0,0.0,Mariton Apenelexy,True
2506_03,381.0,803.0,Alchird Apenelexy,False
2508_01,0.0,0.0,Preonon Switud,True
2508_02,0.0,0.0,Phacton Switud,True
2509_01,0.0,0.0,Wen Georgasey,False
2510_01,91.0,0.0,Dicks Cusa,True
2512_01,2788.0,4513.0,Sabiton Parymider,False
2512_02,0.0,0.0,Winork Parymider,True
2513_01,656.0,0.0,Loree Mathison,False
2515_01,435.0,5872.0,Zauri Forous,False
2515_02,0.0,0.0,Keidus Forous,True
2516_01,211.0,506.0,Enryn Romason,False
2518_01,0.0,0.0,Minon Fouseding,True
2518_02,0.0,0.0,Alsafik Fouseding,True
2519_01,0.0,0.0,Lyde Whitez,True
2520_01,285.0,1135.0,Arrai Crantiale,False
2521_01,0.0,0.0,Stey Cry,False
2522_01,0.0,0.0,Guits Crité,True
2523_01,0.0,0.0,Minopus Oilpfulle,True
2524_01,,0.0,Ashir Witeronfus,True
2526_01,0.0,0.0,Chelik Fatted,True
2527_01,0.0,0.0,Dianie Brownings,True
2528_01,0.0,0.0,Smonch Bau,True
2530_01,1.0,0.0,Sil Start,False
2531_01,0.0,0.0,Derry Danielps,True
2532_01,0.0,0.0,Gorn Traie,False
2532_02,0.0,0.0,Goldch Traie,True
2534_01,,1425.0,Dhena Sorbitter,False
2534_02,0.0,0.0,Mahamak Sorbitter,True
2535_01,0.0,0.0,Glene Bakerson,False
2537_01,35.0,349.0,Dwin Meltoney,True
2540_01,0.0,582.0,Weers Chort,False
2541_01,1555.0,1257.0,Benebah Frintful,False
2542_01,117.0,41.0,Quid Dutte,False
2544_01,0.0,0.0,Majoth Sernator,True
2544_02,1899.0,43.0,Alinon Sernator,False
2545_01,0.0,0.0,Joycey Hoppernardy,False
2546_01,0.0,77.0,Etha Shawatson,False
2547_01,1402.0,1462.0,Alatrix Sometery,False
2547_02,2835.0,1514.0,Coxak Sometery,True
2548_01,7.0,0.0,Emmax Vincenton,False
2549_01,2.0,12.0,Wafox Prin,False
2549_02,0.0,0.0,Rios Prin,True
2549_03,1.0,0.0,Oafron Prin,False
2550_01,0.0,0.0,Eliana Larlowelley,True
2551_01,2.0,324.0,Marlly Gamberson,False
2552_01,0.0,0.0,Arlen Vincenton,True
2552_02,0.0,,Dorice Vincenton,True
2552_03,0.0,0.0,Teryla Vincenton,True
2553_01,0.0,0.0,Grafik Obnoftle,True
2555_01,0.0,0.0,Branasl Glisormal,True
2555_02,0.0,0.0,Aldera Glisormal,True
2557_01,0.0,0.0,Nusoton Flesping,True
2558_01,0.0,0.0,Chios Katte,True
2558_02,0.0,0.0,Sups Katte,True
2558_03,0.0,0.0,Wor Katte,True
2558_04,0.0,0.0,Barave Katte,True
2559_01,2549.0,39.0,Castab Clarty,False
2560_01,0.0,0.0,Pennie Loway,True
2560_02,,0.0,Herina Loway,False
2560_03,0.0,0.0,Ireene Loway,False
2561_01,549.0,1.0,Jerek Casonston,False
2562_01,0.0,0.0,Con Brele,True
2562_02,0.0,0.0,Snoles Brele,False
2564_01,89.0,10.0,Acceleb Unrent,True
2565_01,0.0,0.0,Miloss Lepie,True
2565_02,0.0,624.0,Koops Lepie,False
2571_01,0.0,74.0,Janee Lamberguson,True
2572_01,0.0,0.0,Sheratz Suptibler,True
2572_02,0.0,0.0,Spuri Suptibler,True
2573_01,0.0,0.0,Luxinon Supriouse,True
2574_01,0.0,478.0,Berta Sweeton,False
2578_01,1409.0,195.0,Made Nasquez,False
2580_01,26.0,0.0,Gretty Pentss,False
2581_01,0.0,254.0,Eulah Conney,False
2581_02,0.0,733.0,Ianya Conney,False
2582_01,641.0,0.0,Kayd Chardsons,False
2584_01,0.0,0.0,Lilace Woodwardy,False
2588_01,0.0,0.0,Lardy Cardner,True
2589_01,0.0,0.0,Alasmon Meteet,True
2589_02,0.0,0.0,Alphact Meteet,True
2589_03,3508.0,99.0,,False
2589_04,673.0,2272.0,Weias Meteet,False
2589_05,0.0,0.0,Duhra Meteet,True
2590_01,0.0,0.0,Jeane River,False
2590_02,0.0,0.0,Benew River,False
2590_03,0.0,0.0,Judya River,True
2591_01,201.0,7.0,Adammy Coolerson,False
2591_02,568.0,128.0,Breney Coolerson,False
2592_01,58.0,0.0,Conk Flé,False
2592_02,0.0,0.0,Cindee Flé,False
2593_01,0.0,62.0,Terta Villenson,False
2594_01,0.0,0.0,Neutrix Cisorter,True
2595_01,0.0,0.0,Lies Cakie,True
2595_02,0.0,0.0,Ban Cakie,True
2595_03,53.0,4.0,Res Fle,False
